BoroughName,Date,Year,Month,CrimeCount,Population,CrimeRate_per_1000,CrimeRate_per_100k
Bexley,2011-01-01,2011,1,1183,233002.0,5.077209637685513,507.7209637685513
Bexley,2011-02-01,2011,2,1044,233002.0,4.480648234779101,448.06482347791007
Bexley,2011-03-01,2011,3,1205,233002.0,5.171629428073579,517.1629428073579
Bexley,2011-04-01,2011,4,1029,233002.0,4.416271104969056,441.62711049690563
Bexley,2011-05-01,2011,5,1301,233002.0,5.583643058857864,558.3643058857864
Bexley,2011-06-01,2011,6,1059,233002.0,4.545025364589145,454.5025364589145
Bexley,2011-07-01,2011,7,1121,233002.0,4.811117501137329,481.1117501137329
Bexley,2011-08-01,2011,8,1075,233002.0,4.613694303053193,461.36943030531927
Bexley,2011-09-01,2011,9,986,233002.0,4.231723332846928,423.17233328469285
Bexley,2011-10-01,2011,10,961,233002.0,4.124428116496854,412.44281164968544
Bexley,2011-11-01,2011,11,1110,233002.0,4.763907605943297,476.39076059432966
Bexley,2011-12-01,2011,12,942,233002.0,4.042883752070797,404.28837520707975
Bexley,2012-01-01,2012,1,1091,234499.0,4.652471865551665,465.24718655516654
Bexley,2012-02-01,2012,2,1017,234499.0,4.336905487869885,433.6905487869884
Bexley,2012-03-01,2012,3,1221,234499.0,5.206845231749389,520.6845231749389
Bexley,2012-04-01,2012,4,1062,234499.0,4.528803960784481,452.8803960784481
Bexley,2012-05-01,2012,5,1248,234499.0,5.321984315498147,532.1984315498147
Bexley,2012-06-01,2012,6,1127,234499.0,4.805990643883343,480.5990643883343
Bexley,2012-07-01,2012,7,1122,234499.0,4.784668591337277,478.46685913372767
Bexley,2012-08-01,2012,8,1018,234499.0,4.341169898379098,434.1169898379098
Bexley,2012-09-01,2012,9,1026,234499.0,4.375285182452804,437.52851824528034
Bexley,2012-10-01,2012,10,1166,234499.0,4.97230265374266,497.230265374266
Bexley,2012-11-01,2012,11,1068,234499.0,4.55439042383976,455.439042383976
Bexley,2012-12-01,2012,12,1079,234499.0,4.601298939441106,460.1298939441106
Bexley,2013-01-01,2013,1,1150,236915.0,4.854061583268261,485.4061583268261
Bexley,2013-02-01,2013,2,1092,236915.0,4.609248042546905,460.92480425469046
Bexley,2013-03-01,2013,3,1028,236915.0,4.339108963130236,433.91089631302367
Bexley,2013-04-01,2013,4,1017,236915.0,4.292678808855497,429.2678808855497
Bexley,2013-05-01,2013,5,1059,236915.0,4.469957579722686,446.99575797226856
Bexley,2013-06-01,2013,6,976,236915.0,4.119620961104193,411.96209611041934
Bexley,2013-07-01,2013,7,1065,236915.0,4.495283118417998,449.5283118417998
Bexley,2013-08-01,2013,8,1004,236915.0,4.237806808348986,423.7806808348986
Bexley,2013-09-01,2013,9,996,236915.0,4.204039423421903,420.40394234219025
Bexley,2013-10-01,2013,10,1058,236915.0,4.4657366566068,446.57366566068
Bexley,2013-11-01,2013,11,1196,236915.0,5.048224046598991,504.8224046598991
Bexley,2013-12-01,2013,12,1267,236915.0,5.347909587826858,534.7909587826857
Bexley,2014-01-01,2014,1,1084,240093.0,4.51491713627636,451.491713627636
Bexley,2014-02-01,2014,2,930,240093.0,3.873499019130087,387.3499019130087
Bexley,2014-03-01,2014,3,1165,240093.0,4.852286405684463,485.2286405684464
Bexley,2014-04-01,2014,4,1115,240093.0,4.644033770247363,464.40337702473624
Bexley,2014-05-01,2014,5,978,240093.0,4.073421549149704,407.3421549149704
Bexley,2014-06-01,2014,6,1104,240093.0,4.5982181904512,459.82181904512004
Bexley,2014-07-01,2014,7,1221,240093.0,5.085529357374018,508.55293573740175
Bexley,2014-08-01,2014,8,1000,240093.0,4.165052708742029,416.5052708742029
Bexley,2014-09-01,2014,9,1009,240093.0,4.202538183120708,420.25381831207073
Bexley,2014-10-01,2014,10,1104,240093.0,4.5982181904512,459.82181904512004
Bexley,2014-11-01,2014,11,1116,240093.0,4.648198822956105,464.81988229561046
Bexley,2014-12-01,2014,12,1108,240093.0,4.614878401286168,461.4878401286168
Bexley,2015-01-01,2015,1,1140,242370.0,4.703552419853942,470.35524198539423
Bexley,2015-02-01,2015,2,948,242370.0,3.9113751701943307,391.1375170194331
Bexley,2015-03-01,2015,3,1085,242370.0,4.476626645211866,447.6626645211866
Bexley,2015-04-01,2015,4,937,242370.0,3.8659900152659157,386.59900152659156
Bexley,2015-05-01,2015,5,1121,242370.0,4.625159879523044,462.51598795230433
Bexley,2015-06-01,2015,6,1090,242370.0,4.497256261088419,449.7256261088419
Bexley,2015-07-01,2015,7,1076,242370.0,4.439493336634072,443.9493336634072
Bexley,2015-08-01,2015,8,915,242370.0,3.7752197054090852,377.52197054090857
Bexley,2015-09-01,2015,9,1032,242370.0,4.2579527169204106,425.79527169204107
Bexley,2015-10-01,2015,10,1265,242370.0,5.2192928167677515,521.9292816767752
Bexley,2015-11-01,2015,11,1185,242370.0,4.8892189627429135,488.9218962742914
Bexley,2015-12-01,2015,12,1137,242370.0,4.691174650328011,469.1174650328011
Bexley,2016-01-01,2016,1,1228,244988.0,5.012490407693438,501.24904076934376
Bexley,2016-02-01,2016,2,1122,244988.0,4.579816154260617,457.9816154260617
Bexley,2016-03-01,2016,3,1145,244988.0,4.67369830359038,467.369830359038
Bexley,2016-04-01,2016,4,978,244988.0,3.9920322628047087,399.20322628047086
Bexley,2016-05-01,2016,5,1059,244988.0,4.3226607017486565,432.2660701748657
Bexley,2016-06-01,2016,6,1105,244988.0,4.510425000408183,451.0425000408183
Bexley,2016-07-01,2016,7,1167,244988.0,4.763498620340588,476.3498620340588
Bexley,2016-08-01,2016,8,1059,244988.0,4.322660701748657,432.2660701748657
Bexley,2016-09-01,2016,9,1180,244988.0,4.816562443874802,481.6562443874802
Bexley,2016-10-01,2016,10,1249,244988.0,5.0982088918640915,509.8208891864091
Bexley,2016-11-01,2016,11,1287,244988.0,5.253318529887178,525.3318529887179
Bexley,2016-12-01,2016,12,1317,244988.0,5.375773507273825,537.5773507273825
Bexley,2017-01-01,2017,1,1141,247179.0,4.616087936272903,461.6087936272903
Bexley,2017-02-01,2017,2,1195,247179.0,4.834553097148221,483.4553097148221
Bexley,2017-03-01,2017,3,1303,247179.0,5.271483418898855,527.1483418898855
Bexley,2017-04-01,2017,4,1144,247179.0,4.628224889654866,462.8224889654865
Bexley,2017-05-01,2017,5,1239,247179.0,5.012561746750331,501.2561746750331
Bexley,2017-06-01,2017,6,1321,247179.0,5.344305139190627,534.4305139190627
Bexley,2017-07-01,2017,7,1304,247179.0,5.275529070026176,527.5529070026175
Bexley,2017-08-01,2017,8,1261,247179.0,5.101566071551386,510.1566071551386
Bexley,2017-09-01,2017,9,1363,247179.0,5.514222486538096,551.4222486538096
Bexley,2017-10-01,2017,10,1521,247179.0,6.153435364654764,615.3435364654764
Bexley,2017-11-01,2017,11,1481,247179.0,5.991609319561936,599.1609319561937
Bexley,2017-12-01,2017,12,1314,247179.0,5.315985581299382,531.5985581299382
Bexley,2018-01-01,2018,1,1429,249999.0,5.716022864091457,571.6022864091457
Bexley,2018-02-01,2018,2,1205,249999.0,4.820019280077121,482.0019280077121
Bexley,2018-03-01,2018,3,1275,249999.0,5.1000204000816005,510.00204000816
Bexley,2018-04-01,2018,4,1254,249999.0,5.016020064080257,501.60200640802566
Bexley,2018-05-01,2018,5,1350,249999.0,5.400021600086401,540.00216000864
Bexley,2018-06-01,2018,6,1374,249999.0,5.496021984087936,549.6021984087936
Bexley,2018-07-01,2018,7,1279,249999.0,5.116020464081856,511.60204640818563
Bexley,2018-08-01,2018,8,1308,249999.0,5.232020928083712,523.2020928083713
Bexley,2018-09-01,2018,9,1353,249999.0,5.412021648086593,541.2021648086593
Bexley,2018-10-01,2018,10,1433,249999.0,5.7320229280917125,573.2022928091712
Bexley,2018-11-01,2018,11,1559,249999.0,6.236024944099777,623.6024944099777
Bexley,2018-12-01,2018,12,1637,249999.0,6.548026192104769,654.8026192104769
Bexley,2019-01-01,2019,1,1671,252885.0,6.607746604187675,660.7746604187674
Bexley,2019-02-01,2019,2,1436,252885.0,5.678470450995512,567.8470450995512
Bexley,2019-03-01,2019,3,1570,252885.0,6.208355576645511,620.8355576645511
Bexley,2019-04-01,2019,4,1591,252885.0,6.2913972754414065,629.1397275441407
Bexley,2019-05-01,2019,5,1696,252885.0,6.706605769420883,670.6605769420883
Bexley,2019-06-01,2019,6,1535,252885.0,6.069952745319019,606.9952745319018
Bexley,2019-07-01,2019,7,1571,252885.0,6.212309943254839,621.230994325484
Bexley,2019-08-01,2019,8,1573,252885.0,6.220218676473496,622.0218676473496
Bexley,2019-09-01,2019,9,1542,252885.0,6.097633311584317,609.7633311584317
Bexley,2019-10-01,2019,10,1800,252885.0,7.117859896791032,711.7859896791032
Bexley,2019-11-01,2019,11,1658,252885.0,6.556339838266406,655.6339838266406
Bexley,2019-12-01,2019,12,1525,252885.0,6.030409079225735,603.0409079225735
Bexley,2020-01-01,2020,1,1770,254970.0,6.941993175667726,694.1993175667726
Bexley,2020-02-01,2020,2,1568,254970.0,6.1497431070322,614.97431070322
Bexley,2020-03-01,2020,3,1083,254970.0,4.247558536298388,424.75585362983884
Bexley,2020-04-01,2020,4,950,254970.0,3.725928540612621,372.5928540612621
Bexley,2020-05-01,2020,5,1270,254970.0,4.980978154292662,498.0978154292662
Bexley,2020-06-01,2020,6,1236,254970.0,4.847629132839158,484.76291328391574
Bexley,2020-07-01,2020,7,1380,254970.0,5.412401458995176,541.2401458995175
Bexley,2020-08-01,2020,8,1471,254970.0,5.769306192885438,576.9306192885438
Bexley,2020-09-01,2020,9,1355,254970.0,5.3143507079264225,531.4350707926423
Bexley,2020-10-01,2020,10,1351,254970.0,5.298662587755422,529.8662587755423
Bexley,2020-11-01,2020,11,1396,254970.0,5.475153939679178,547.5153939679178
Bexley,2020-12-01,2020,12,1235,254970.0,4.843707102796407,484.3707102796408
Bexley,2021-01-01,2021,1,1099,256845.0,4.278845217932995,427.8845217932995
Bexley,2021-02-01,2021,2,1051,256845.0,4.091962078296248,409.1962078296249
Bexley,2021-03-01,2021,3,1269,256845.0,4.94072300414647,494.072300414647
Bexley,2021-04-01,2021,4,1200,256845.0,4.672078490918647,467.2078490918648
Bexley,2021-05-01,2021,5,1246,256845.0,4.851174833070529,485.1174833070529
Bexley,2021-06-01,2021,6,1293,256845.0,5.034164573964842,503.41645739648425
Bexley,2021-07-01,2021,7,1309,256845.0,5.096458953843758,509.64589538437576
Bexley,2021-08-01,2021,8,1282,256845.0,4.991337187798088,499.1337187798088
Bexley,2021-09-01,2021,9,1320,256845.0,5.139286340010512,513.9286340010513
Bexley,2021-10-01,2021,10,1385,256845.0,5.392357258268605,539.2357258268605
Bexley,2021-11-01,2021,11,1468,256845.0,5.715509353890479,571.5509353890479
Bexley,2021-12-01,2021,12,1363,256845.0,5.306702485935097,530.6702485935097
Bexley,2022-01-01,2022,1,1310,258607.0,5.0656014725046115,506.5601472504611
Bexley,2022-02-01,2022,2,1349,258607.0,5.2164094552738325,521.6409455273832
Bexley,2022-03-01,2022,3,1437,258607.0,5.556694134342845,555.6694134342845
Bexley,2022-04-01,2022,4,1281,258607.0,4.95346220326596,495.3462203265959
Bexley,2022-05-01,2022,5,1395,258607.0,5.3942855375144525,539.4285537514453
Bexley,2022-06-01,2022,6,1415,258607.0,5.471622964575591,547.1622964575591
Bexley,2022-07-01,2022,7,1279,258607.0,4.945728460559845,494.57284605598454
Bexley,2022-08-01,2022,8,1345,258607.0,5.200941969861605,520.0941969861605
Bexley,2022-09-01,2022,9,1396,258607.0,5.398152408867509,539.815240886751
Bexley,2022-10-01,2022,10,1400,258607.0,5.413619894279737,541.3619894279738
Bexley,2022-11-01,2022,11,1414,258607.0,5.467756093222535,546.7756093222534
Bexley,2022-12-01,2022,12,1206,258607.0,4.663446851786688,466.3446851786688
Bexley,2023-01-01,2023,1,1386,260232.0,5.3260167850225955,532.6016785022596
Bexley,2023-02-01,2023,2,1348,260232.0,5.179993236804083,517.9993236804082
Bexley,2023-03-01,2023,3,1442,260232.0,5.541209382397245,554.1209382397245
Brent,2010-04-01,2010,4,2680,304785.0,8.793083649129715,879.3083649129715
Brent,2010-05-01,2010,5,2708,304785.0,8.88495168725495,888.495168725495
Brent,2010-06-01,2010,6,2598,304785.0,8.524041537477238,852.4041537477239
Brent,2010-07-01,2010,7,2910,304785.0,9.547713962301295,954.7713962301294
Brent,2010-08-01,2010,8,2670,304785.0,8.760273635513558,876.0273635513558
Brent,2010-09-01,2010,9,2565,304785.0,8.415768492543924,841.5768492543925
Brent,2010-10-01,2010,10,2588,304785.0,8.491231523861082,849.1231523861082
Brent,2010-11-01,2010,11,2800,304785.0,9.186803812523582,918.6803812523582
Brent,2010-12-01,2010,12,2325,304785.0,7.628328165756189,762.8328165756188
Brent,2011-01-01,2011,1,2661,313084.0,8.499316477367096,849.9316477367097
Brent,2011-02-01,2011,2,2518,313084.0,8.042570045099717,804.2570045099717
Brent,2011-03-01,2011,3,2639,313084.0,8.429047795479807,842.9047795479808
Brent,2011-04-01,2011,4,2744,313084.0,8.764421049941868,876.4421049941868
Brent,2011-05-01,2011,5,2928,313084.0,9.352122752999195,935.2122752999195
Brent,2011-06-01,2011,6,2878,313084.0,9.192421203255355,919.2421203255357
Brent,2011-07-01,2011,7,3049,313084.0,9.738600503379285,973.8600503379286
Brent,2011-08-01,2011,8,2535,313084.0,8.096868572012623,809.6868572012623
Brent,2011-09-01,2011,9,2551,313084.0,8.147973067930652,814.7973067930652
Brent,2011-10-01,2011,10,3058,313084.0,9.767346782333176,976.7346782333176
Brent,2011-11-01,2011,11,3003,313084.0,9.591675077614953,959.1675077614954
Brent,2011-12-01,2011,12,2781,313084.0,8.882600196752309,888.260019675231
Brent,2012-01-01,2012,1,2978,315499.0,9.439015654566258,943.9015654566258
Brent,2012-02-01,2012,2,2680,315499.0,8.494480172678836,849.4480172678836
Brent,2012-03-01,2012,3,2924,315499.0,9.267858218251087,926.7858218251088
Brent,2012-04-01,2012,4,2467,315499.0,7.819359173880107,781.9359173880107
Brent,2012-05-01,2012,5,2693,315499.0,8.535684740680637,853.5684740680636
Brent,2012-06-01,2012,6,2502,315499.0,7.930294549269569,793.029454926957
Brent,2012-07-01,2012,7,2608,315499.0,8.266270257591941,826.6270257591942
Brent,2012-08-01,2012,8,2686,315499.0,8.513497665602744,851.3497665602744
Brent,2012-09-01,2012,9,2234,315499.0,7.0808465320016865,708.0846532001686
Brent,2012-10-01,2012,10,2592,315499.0,8.215556943128188,821.5556943128188
Brent,2012-11-01,2012,11,2736,315499.0,8.671976773301976,867.1976773301976
Brent,2012-12-01,2012,12,2482,315499.0,7.8669029061898765,786.6902906189877
Brent,2013-01-01,2013,1,2393,318103.0,7.522720628224191,752.2720628224191
Brent,2013-02-01,2013,2,2328,318103.0,7.3183842969101205,731.838429691012
Brent,2013-03-01,2013,3,2363,318103.0,7.428411552233081,742.8411552233082
Brent,2013-04-01,2013,4,2028,318103.0,6.375293536999022,637.5293536999022
Brent,2013-05-01,2013,5,2236,318103.0,7.02916979720405,702.916979720405
Brent,2013-06-01,2013,6,2192,318103.0,6.890849819083756,689.0849819083755
Brent,2013-07-01,2013,7,2270,318103.0,7.1360534166606415,713.6053416660641
Brent,2013-08-01,2013,8,2141,318103.0,6.73052438989887,673.0524389898869
Brent,2013-09-01,2013,9,2136,318103.0,6.714806210567017,671.4806210567017
Brent,2013-10-01,2013,10,2292,318103.0,7.205213405720788,720.5213405720789
Brent,2013-11-01,2013,11,2449,318103.0,7.69876423674093,769.876423674093
Brent,2013-12-01,2013,12,2207,318103.0,6.938004357079311,693.8004357079311
Brent,2014-01-01,2014,1,2385,321601.0,7.416021716350384,741.6021716350384
Brent,2014-02-01,2014,2,2051,321601.0,6.377467731754566,637.7467731754565
Brent,2014-03-01,2014,3,2286,321601.0,7.108186852652821,710.8186852652822
Brent,2014-04-01,2014,4,2181,321601.0,6.781695330549345,678.1695330549345
Brent,2014-05-01,2014,5,2344,321601.0,7.288534550576646,728.8534550576646
Brent,2014-06-01,2014,6,2385,321601.0,7.416021716350384,741.6021716350385
Brent,2014-07-01,2014,7,2346,321601.0,7.29475343671195,729.475343671195
Brent,2014-08-01,2014,8,2163,321601.0,6.7257253553316065,672.5725355331606
Brent,2014-09-01,2014,9,2271,321601.0,7.061545206638039,706.1545206638039
Brent,2014-10-01,2014,10,2483,321601.0,7.720747136980295,772.0747136980295
Brent,2014-11-01,2014,11,2350,321601.0,7.307191208982559,730.7191208982558
Brent,2014-12-01,2014,12,2162,321601.0,6.722615912263954,672.2615912263955
Brent,2015-01-01,2015,1,2208,324851.0,6.796962299638912,679.6962299638911
Brent,2015-02-01,2015,2,2082,324851.0,6.409092168409517,640.9092168409517
Brent,2015-03-01,2015,3,2333,324851.0,7.181754096493469,718.1754096493469
Brent,2015-04-01,2015,4,2196,324851.0,6.760022287140874,676.0022287140873
Brent,2015-05-01,2015,5,2419,324851.0,7.446490852729405,744.6490852729405
Brent,2015-06-01,2015,6,2303,324851.0,7.089404065248376,708.9404065248375
Brent,2015-07-01,2015,7,2221,324851.0,6.836980646511785,683.6980646511786
Brent,2015-08-01,2015,8,2209,324851.0,6.800040634013747,680.0040634013748
Brent,2015-09-01,2015,9,2281,324851.0,7.0216807090019735,702.1680709001973
Brent,2015-10-01,2015,10,2649,324851.0,8.154507758941792,815.4507758941792
Brent,2015-11-01,2015,11,2728,324851.0,8.397696174553872,839.7696174553872
Brent,2015-12-01,2015,12,2456,324851.0,7.560389224598355,756.0389224598355
Brent,2016-01-01,2016,1,2373,329093.0,7.210727666647421,721.0727666647422
Brent,2016-02-01,2016,2,2307,329093.0,7.010176454679984,701.0176454679984
Brent,2016-03-01,2016,3,2428,329093.0,7.377853676620287,737.7853676620286
Brent,2016-04-01,2016,4,2331,329093.0,7.083104168122689,708.3104168122688
Brent,2016-05-01,2016,5,2667,329093.0,8.104092156320554,810.4092156320553
Brent,2016-06-01,2016,6,2560,329093.0,7.7789561005551615,777.8956100555163
Brent,2016-07-01,2016,7,2560,329093.0,7.778956100555162,777.8956100555163
Brent,2016-08-01,2016,8,2562,329093.0,7.785033410008721,778.5033410008721
Brent,2016-09-01,2016,9,2426,329093.0,7.371776367166728,737.1776367166729
Brent,2016-10-01,2016,10,2628,329093.0,7.985584621976159,798.5584621976159
Brent,2016-11-01,2016,11,2449,329093.0,7.441665425882653,744.1665425882653
Brent,2016-12-01,2016,12,2605,329093.0,7.9156955632602335,791.5695563260233
Brent,2017-01-01,2017,1,2453,332750.0,7.37190082644628,737.1900826446281
Brent,2017-02-01,2017,2,2369,332750.0,7.119459053343351,711.9459053343351
Brent,2017-03-01,2017,3,2746,332750.0,8.25244177310293,825.244177310293
Brent,2017-04-01,2017,4,2494,332750.0,7.4951164537941395,749.511645379414
Brent,2017-05-01,2017,5,2779,332750.0,8.351615326821939,835.1615326821939
Brent,2017-06-01,2017,6,2634,332750.0,7.915852742299023,791.5852742299023
Brent,2017-07-01,2017,7,2719,332750.0,8.17129977460556,817.1299774605559
Brent,2017-08-01,2017,8,2701,332750.0,8.117205108940645,811.7205108940647
Brent,2017-09-01,2017,9,2688,332750.0,8.078136739293765,807.8136739293764
Brent,2017-10-01,2017,10,3020,332750.0,9.07588279489106,907.588279489106
Brent,2017-11-01,2017,11,2918,332750.0,8.769346356123215,876.9346356123216
Brent,2017-12-01,2017,12,2621,332750.0,7.876784372652141,787.6784372652141
Brent,2018-01-01,2018,1,2743,336859.0,8.142872834034417,814.2872834034417
Brent,2018-02-01,2018,2,2611,336859.0,7.751017488029116,775.1017488029116
Brent,2018-03-01,2018,3,2784,336859.0,8.26458547938455,826.458547938455
Brent,2018-04-01,2018,4,2584,336859.0,7.670865258164396,767.0865258164396
Brent,2018-05-01,2018,5,2810,336859.0,8.34176910814317,834.1769108143169
Brent,2018-06-01,2018,6,2842,336859.0,8.436764343538394,843.6764343538395
Brent,2018-07-01,2018,7,2938,336859.0,8.721750049724069,872.1750049724069
Brent,2018-08-01,2018,8,2688,336859.0,7.979599773198876,797.9599773198876
Brent,2018-09-01,2018,9,2737,336859.0,8.125061227397813,812.5061227397813
